record_id_1,record_id_2,true_agent_id_1,true_agent_id_2,is_true_match,similarity_score,pair_key,splink_score,final_score,decision
REC00072,REC00501,73d3c316,f62a77f3,0,0.7467,REC00072_REC00501,0.0,0.2987,KEEP_SEPARATE
REC00113,REC00471,7267e194,5b09ff21,0,0.8052,REC00113_REC00471,0.0,0.3221,KEEP_SEPARATE
REC00010,REC00011,1505862c,1505862c,1,0.7808,REC00010_REC00011,0.9514530883162187,0.8832,LLM_REVIEW
REC00100,REC00448,69958d9c,4cd8c4e5,0,0.731,REC00100_REC00448,0.0,0.2924,KEEP_SEPARATE
REC00239,REC00242,6faeeebe,6faeeebe,1,0.9536,REC00239_REC00242,0.9999992316688973,0.9814,AUTO_MERGE
REC00302,REC00303,2d05c7d2,99b05848,0,0.7606,REC00302_REC00303,0.0,0.3042,KEEP_SEPARATE
REC00204,REC00267,9d89a813,0b826893,0,0.7869,REC00204_REC00267,0.0,0.3148,KEEP_SEPARATE
REC00138,REC00157,9f3ddedd,952022d4,0,0.8339,REC00138_REC00157,0.0,0.3336,KEEP_SEPARATE
REC00188,REC00353,3270c37b,0ee9817e,0,0.5871,REC00188_REC00353,0.0,0.2348,KEEP_SEPARATE
REC00177,REC00291,4268ac48,c563f693,0,0.4867,REC00177_REC00291,0.0,0.1947,KEEP_SEPARATE
REC00015,REC00495,7efcda5f,0f6b1888,0,0.5128,REC00015_REC00495,0.0,0.2051,KEEP_SEPARATE
REC00093,REC00094,c633550d,c633550d,1,0.9867,REC00093_REC00094,0.9999781995502622,0.9947,AUTO_MERGE
REC00086,REC00375,56254e57,8d31fb99,0,0.8323,REC00086_REC00375,0.0,0.3329,KEEP_SEPARATE
REC00169,REC00270,3a87bc74,0b826893,0,0.6576,REC00169_REC00270,0.0,0.263,KEEP_SEPARATE
REC00006,REC00434,06093853,e810e9af,0,0.6907,REC00006_REC00434,0.0,0.2763,KEEP_SEPARATE
REC00353,REC00502,0ee9817e,234c0d9b,0,0.6585,REC00353_REC00502,0.0,0.2634,KEEP_SEPARATE
REC00265,REC00411,2c1e48e2,f878be27,0,0.7521,REC00265_REC00411,0.0,0.3008,KEEP_SEPARATE
REC00012,REC00015,7efcda5f,7efcda5f,1,0.8522,REC00012_REC00015,0.9514530883162187,0.9118,LLM_REVIEW
REC00126,REC00344,04d2ce15,d1703276,0,0.8709,REC00126_REC00344,0.0,0.3484,KEEP_SEPARATE
REC00125,REC00498,04d2ce15,a40a921a,0,0.8457,REC00125_REC00498,0.0,0.3383,KEEP_SEPARATE
REC00069,REC00457,045e1c8f,cb648486,0,0.7808,REC00069_REC00457,0.0,0.3123,KEEP_SEPARATE
REC00139,REC00156,9f3ddedd,952022d4,0,0.8198,REC00139_REC00156,0.0,0.3279,KEEP_SEPARATE
REC00354,REC00502,0ee9817e,234c0d9b,0,0.6585,REC00354_REC00502,0.0,0.2634,KEEP_SEPARATE
REC00013,REC00079,7efcda5f,09b4f7da,0,0.7458,REC00013_REC00079,0.0,0.2983,KEEP_SEPARATE
REC00036,REC00037,9f3737b4,9f3737b4,1,0.7674,REC00036_REC00037,0.9996539833713629,0.9068,LLM_REVIEW
REC00147,REC00274,29927e4a,c2844325,0,0.7051,REC00147_REC00274,0.0,0.282,KEEP_SEPARATE
REC00235,REC00473,f693dac2,f59e5278,0,0.9309,REC00235_REC00473,0.0,0.3724,KEEP_SEPARATE
REC00343,REC00358,d1703276,c6e4d4b4,0,0.811,REC00343_REC00358,0.0,0.3244,KEEP_SEPARATE
REC00216,REC00217,dbb0963b,dbb0963b,1,0.9848,REC00216_REC00217,0.9999992316688973,0.9939,AUTO_MERGE
REC00225,REC00226,a66dc66f,a66dc66f,1,1.0,REC00225_REC00226,0.9999999754181182,1.0,AUTO_MERGE
REC00018,REC00228,3f5b2c93,7700fe54,0,0.689,REC00018_REC00228,0.0,0.2756,KEEP_SEPARATE
REC00057,REC00160,890a2409,526f8b59,0,0.4568,REC00057_REC00160,0.0,0.1827,KEEP_SEPARATE
REC00158,REC00159,526f8b59,526f8b59,1,0.8906,REC00158_REC00159,0.9997483924577089,0.9561,AUTO_MERGE
REC00263,REC00264,2c1e48e2,2c1e48e2,1,0.9972,REC00263_REC00264,0.9999992316688973,0.9989,AUTO_MERGE
REC00005,REC00007,06093853,06093853,1,0.8537,REC00005_REC00007,0.9514530883162187,0.9124,LLM_REVIEW
REC00073,REC00200,73d3c316,2f145e59,0,0.7857,REC00073_REC00200,0.0,0.3143,KEEP_SEPARATE
REC00086,REC00283,56254e57,2664b674,0,0.8153,REC00086_REC00283,0.0,0.3261,KEEP_SEPARATE
REC00085,REC00282,56254e57,e53b0158,0,0.6972,REC00085_REC00282,0.0,0.2789,KEEP_SEPARATE
REC00269,REC00398,0b826893,62d17edf,0,0.8245,REC00269_REC00398,0.0,0.3298,KEEP_SEPARATE
REC00213,REC00458,957fe149,f48d91dd,0,0.9088,REC00213_REC00458,0.0,0.3635,KEEP_SEPARATE
REC00243,REC00456,dad98f26,f9c6692f,0,0.7759,REC00243_REC00456,0.0,0.3104,KEEP_SEPARATE
REC00168,REC00204,3a87bc74,9d89a813,0,0.8614,REC00168_REC00204,0.0,0.3446,KEEP_SEPARATE
REC00098,REC00288,f86fd551,f0dc3415,0,0.625,REC00098_REC00288,0.0,0.25,KEEP_SEPARATE
REC00048,REC00049,147086bd,147086bd,1,0.8373,REC00048_REC00049,0.9999995678136094,0.9349,LLM_REVIEW
REC00344,REC00498,d1703276,a40a921a,0,0.7418,REC00344_REC00498,0.0,0.2967,KEEP_SEPARATE
REC00369,REC00370,8097a272,8097a272,1,1.0,REC00369_REC00370,0.9999999959030196,1.0,AUTO_MERGE
REC00167,REC00270,3a87bc74,0b826893,0,0.6283,REC00167_REC00270,0.0,0.2513,KEEP_SEPARATE
REC00145,REC00357,35dcb509,c6e4d4b4,0,0.716,REC00145_REC00357,0.0,0.2864,KEEP_SEPARATE
REC00255,REC00258,470debc5,470debc5,1,0.9348,REC00255_REC00258,0.9999992316688973,0.9739,AUTO_MERGE
REC00176,REC00291,4268ac48,c563f693,0,0.5027,REC00176_REC00291,0.0,0.2011,KEEP_SEPARATE
REC00177,REC00178,4268ac48,4268ac48,1,0.9869,REC00177_REC00178,0.9997483924577089,0.9946,AUTO_MERGE
REC00217,REC00218,dbb0963b,dbb0963b,1,1.0,REC00217_REC00218,0.9999999836120786,1.0,AUTO_MERGE
REC00031,REC00420,93f3392b,27c3070c,0,0.6791,REC00031_REC00420,0.0,0.2716,KEEP_SEPARATE
REC00153,REC00256,b280c279,470debc5,0,0.6119,REC00153_REC00256,0.0,0.2448,KEEP_SEPARATE
REC00020,REC00022,320a2e9c,320a2e9c,1,0.7963,REC00020_REC00022,0.9514530883162187,0.8894,LLM_REVIEW
REC00016,REC00150,3f5b2c93,652786fd,0,0.7197,REC00016_REC00150,0.0,0.2879,KEEP_SEPARATE
REC00054,REC00055,481d439d,481d439d,1,0.7676,REC00054_REC00055,0.9999995678136094,0.907,LLM_REVIEW
REC00028,REC00085,93f3392b,56254e57,0,0.7291,REC00028_REC00085,0.0,0.2916,KEEP_SEPARATE
REC00401,REC00461,8a6155a1,bbf3adb0,0,0.7622,REC00401_REC00461,0.0,0.3049,KEEP_SEPARATE
REC00188,REC00502,3270c37b,234c0d9b,0,0.5537,REC00188_REC00502,0.0,0.2215,KEEP_SEPARATE
REC00339,REC00464,a1809850,4f65f94d,0,0.802,REC00339_REC00464,0.0,0.3208,KEEP_SEPARATE
REC00209,REC00488,2fef3194,ced7e1f9,0,0.8045,REC00209_REC00488,0.0,0.3218,KEEP_SEPARATE
REC00112,REC00277,0bb60a42,f10919eb,0,0.6525,REC00112_REC00277,0.0,0.261,KEEP_SEPARATE
REC00110,REC00350,0c424b58,33156aa0,0,0.8264,REC00110_REC00350,0.0,0.3306,KEEP_SEPARATE
REC00209,REC00210,2fef3194,2fef3194,1,0.9554,REC00209_REC00210,0.9999992316688973,0.9822,AUTO_MERGE
REC00137,REC00157,9f3ddedd,952022d4,0,0.8268,REC00137_REC00157,0.0,0.3307,KEEP_SEPARATE
REC00015,REC00401,7efcda5f,8a6155a1,0,0.4765,REC00015_REC00401,0.0,0.1906,KEEP_SEPARATE
REC00203,REC00269,9d89a813,0b826893,0,0.7869,REC00203_REC00269,0.0,0.3148,KEEP_SEPARATE
REC00012,REC00014,7efcda5f,7efcda5f,1,0.9165,REC00012_REC00014,0.9514530883162187,0.9375,LLM_REVIEW
REC00253,REC00254,0536a971,0536a971,1,0.9619,REC00253_REC00254,0.9999992316688973,0.9848,AUTO_MERGE
REC00056,REC00057,890a2409,890a2409,1,0.8515,REC00056_REC00057,0.9999995678136094,0.9406,LLM_REVIEW
REC00124,REC00394,aa918b5b,35f714ee,0,0.7607,REC00124_REC00394,0.0,0.3043,KEEP_SEPARATE
REC00111,REC00276,0bb60a42,9ab83f99,0,0.6667,REC00111_REC00276,0.0,0.2667,KEEP_SEPARATE
REC00196,REC00443,14a29624,c74d298c,0,0.9149,REC00196_REC00443,0.0,0.366,KEEP_SEPARATE
REC00059,REC00060,dc1dfd2b,dc1dfd2b,1,0.8298,REC00059_REC00060,0.9999995678136094,0.9319,LLM_REVIEW
REC00116,REC00389,f8c400df,c7921fb5,0,0.8177,REC00116_REC00389,0.0,0.3271,KEEP_SEPARATE
REC00030,REC00375,93f3392b,8d31fb99,0,0.7037,REC00030_REC00375,0.0,0.2815,KEEP_SEPARATE
REC00012,REC00425,7efcda5f,bd503f5d,0,0.7579,REC00012_REC00425,0.0,0.3032,KEEP_SEPARATE
REC00019,REC00228,3f5b2c93,7700fe54,0,0.7763,REC00019_REC00228,0.0,0.3105,KEEP_SEPARATE
REC00203,REC00267,9d89a813,0b826893,0,0.7869,REC00203_REC00267,0.0,0.3148,KEEP_SEPARATE
REC00004,REC00006,06093853,06093853,1,0.9234,REC00004_REC00006,0.9514530883162187,0.9402,LLM_REVIEW
REC00031,REC00281,93f3392b,5601e2e3,0,0.8295,REC00031_REC00281,0.0,0.3318,KEEP_SEPARATE
REC00400,REC00466,4c2b17c5,fc31ea03,0,0.7406,REC00400_REC00466,0.0,0.2962,KEEP_SEPARATE
REC00111,REC00258,0bb60a42,470debc5,0,0.6168,REC00111_REC00258,0.0,0.2467,KEEP_SEPARATE
REC00169,REC00398,3a87bc74,62d17edf,0,0.6303,REC00169_REC00398,0.0,0.2521,KEEP_SEPARATE
REC00121,REC00122,5217f2f0,5217f2f0,1,0.9814,REC00121_REC00122,0.9993190539568642,0.9922,AUTO_MERGE
REC00052,REC00142,9da901bf,e2acc578,0,0.8058,REC00052_REC00142,0.0,0.3223,KEEP_SEPARATE
REC00252,REC00254,0536a971,0536a971,1,0.9675,REC00252_REC00254,0.9999992316688973,0.987,AUTO_MERGE
REC00307,REC00308,beefc195,9e0afc84,0,0.9461,REC00307_REC00308,0.0,0.3784,KEEP_SEPARATE
REC00220,REC00221,3ab28108,3ab28108,1,0.9938,REC00220_REC00221,0.9999992316688973,0.9975,AUTO_MERGE
REC00071,REC00202,73d3c316,2f145e59,0,0.842,REC00071_REC00202,0.0,0.3368,KEEP_SEPARATE
REC00195,REC00198,14a29624,14a29624,1,1.0,REC00195_REC00198,0.9999999836120786,1.0,AUTO_MERGE
REC00000,REC00002,a5eaf10f,a5eaf10f,1,0.8366,REC00000_REC00002,0.9514530883162187,0.9055,LLM_REVIEW
REC00256,REC00276,470debc5,9ab83f99,0,0.5372,REC00256_REC00276,0.0,0.2149,KEEP_SEPARATE
REC00153,REC00257,b280c279,470debc5,0,0.6119,REC00153_REC00257,0.0,0.2448,KEEP_SEPARATE
REC00011,REC00107,1505862c,0ca37c4a,0,0.6787,REC00011_REC00107,0.0,0.2715,KEEP_SEPARATE
REC00190,REC00353,3270c37b,0ee9817e,0,0.5863,REC00190_REC00353,0.0,0.2345,KEEP_SEPARATE
REC00021,REC00059,320a2e9c,dc1dfd2b,0,0.7466,REC00021_REC00059,0.0,0.2986,KEEP_SEPARATE
REC00211,REC00213,957fe149,957fe149,1,0.9654,REC00211_REC00213,0.9999992316688973,0.9862,AUTO_MERGE
REC00440,REC00488,101c3db2,ced7e1f9,0,0.8375,REC00440_REC00488,0.0,0.335,KEEP_SEPARATE
REC00230,REC00273,7700fe54,0d30aa3a,0,0.8898,REC00230_REC00273,0.0,0.3559,KEEP_SEPARATE
REC00077,REC00106,6a742391,d4dc737b,0,0.8209,REC00077_REC00106,0.0,0.3284,KEEP_SEPARATE
REC00144,REC00343,35dcb509,d1703276,0,0.8871,REC00144_REC00343,0.0,0.3548,KEEP_SEPARATE
REC00256,REC00258,470debc5,470debc5,1,0.9196,REC00256_REC00258,0.9999992316688973,0.9678,AUTO_MERGE
REC00176,REC00178,4268ac48,4268ac48,1,0.9701,REC00176_REC00178,0.9999761133654689,0.988,AUTO_MERGE
REC00085,REC00420,56254e57,27c3070c,0,0.8569,REC00085_REC00420,0.0,0.3428,KEEP_SEPARATE
REC00030,REC00283,93f3392b,2664b674,0,0.698,REC00030_REC00283,0.0,0.2792,KEEP_SEPARATE
REC00015,REC00461,7efcda5f,bbf3adb0,0,0.6234,REC00015_REC00461,0.0,0.2494,KEEP_SEPARATE
REC00158,REC00160,526f8b59,526f8b59,1,0.9597,REC00158_REC00160,0.9999761133654689,0.9839,AUTO_MERGE
REC00028,REC00029,93f3392b,93f3392b,1,0.8156,REC00028_REC00029,0.9514530883162187,0.8971,LLM_REVIEW
REC00134,REC00347,862781a0,bbdfca38,0,0.7766,REC00134_REC00347,0.0,0.3106,KEEP_SEPARATE
REC00199,REC00201,2f145e59,2f145e59,1,1.0,REC00199_REC00201,0.9999999590301977,1.0,AUTO_MERGE
REC00290,REC00409,1fb0efd0,eb031af7,0,0.323,REC00290_REC00409,0.0,0.1292,KEEP_SEPARATE
REC00259,REC00262,b1917b7f,b1917b7f,1,0.9912,REC00259_REC00262,0.9999992316688973,0.9965,AUTO_MERGE
REC00008,REC00107,1505862c,0ca37c4a,0,0.8212,REC00008_REC00107,0.0,0.3285,KEEP_SEPARATE
REC00008,REC00011,1505862c,1505862c,1,0.8386,REC00008_REC00011,0.9729213219516525,0.9192,LLM_REVIEW
REC00023,REC00059,320a2e9c,dc1dfd2b,0,0.6464,REC00023_REC00059,0.0,0.2586,KEEP_SEPARATE
REC00235,REC00237,f693dac2,f693dac2,1,0.9574,REC00235_REC00237,0.9999992316688973,0.983,AUTO_MERGE
REC00052,REC00141,9da901bf,e2acc578,0,0.731,REC00052_REC00141,0.0,0.2924,KEEP_SEPARATE
REC00207,REC00488,2fef3194,ced7e1f9,0,0.7002,REC00207_REC00488,0.0,0.2801,KEEP_SEPARATE
REC00268,REC00413,0b826893,bef634c3,0,0.6823,REC00268_REC00413,0.0,0.2729,KEEP_SEPARATE
REC00201,REC00202,2f145e59,2f145e59,1,1.0,REC00201_REC00202,0.9999999590301977,1.0,AUTO_MERGE
REC00017,REC00150,3f5b2c93,652786fd,0,0.689,REC00017_REC00150,0.0,0.2756,KEEP_SEPARATE
REC00240,REC00427,6faeeebe,9a1cef10,0,0.7591,REC00240_REC00427,0.0,0.3036,KEEP_SEPARATE
REC00207,REC00210,2fef3194,2fef3194,1,0.9317,REC00207_REC00210,0.9999992316688973,0.9727,AUTO_MERGE
REC00193,REC00431,92a8c207,909d7d35,0,0.7571,REC00193_REC00431,0.0,0.3028,KEEP_SEPARATE
REC00219,REC00371,3ab28108,e501dc73,0,0.8816,REC00219_REC00371,0.0,0.3526,KEEP_SEPARATE
REC00103,REC00363,674ba110,2505fb80,0,0.5235,REC00103_REC00363,0.0,0.2094,KEEP_SEPARATE
REC00349,REC00366,33156aa0,ab5a37f3,0,0.8677,REC00349_REC00366,0.0,0.3471,KEEP_SEPARATE
REC00236,REC00238,f693dac2,f693dac2,1,0.9468,REC00236_REC00238,0.9999992316688973,0.9787,AUTO_MERGE
REC00028,REC00282,93f3392b,e53b0158,0,0.6697,REC00028_REC00282,0.0,0.2679,KEEP_SEPARATE
REC00167,REC00398,3a87bc74,62d17edf,0,0.6943,REC00167_REC00398,0.0,0.2777,KEEP_SEPARATE
REC00168,REC00270,3a87bc74,0b826893,0,0.6121,REC00168_REC00270,0.0,0.2448,KEEP_SEPARATE
REC00115,REC00279,f8c400df,e11bccae,0,0.7074,REC00115_REC00279,0.0,0.283,KEEP_SEPARATE
REC00097,REC00287,f86fd551,dcbf7c8b,0,0.6381,REC00097_REC00287,0.0,0.2552,KEEP_SEPARATE
REC00068,REC00383,ea291da4,de5aa1be,0,0.7536,REC00068_REC00383,0.0,0.3014,KEEP_SEPARATE
REC00057,REC00266,890a2409,2c1e48e2,0,0.5068,REC00057_REC00266,0.0,0.2027,KEEP_SEPARATE
REC00175,REC00489,3870904a,e37c30b1,0,0.7162,REC00175_REC00489,0.0,0.2865,KEEP_SEPARATE
REC00359,REC00360,2896fee8,2896fee8,1,1.0,REC00359_REC00360,0.9999999959030196,1.0,AUTO_MERGE
REC00085,REC00281,56254e57,5601e2e3,0,0.6859,REC00085_REC00281,0.0,0.2744,KEEP_SEPARATE
REC00016,REC00273,3f5b2c93,0d30aa3a,0,0.7336,REC00016_REC00273,0.0,0.2934,KEEP_SEPARATE
REC00071,REC00199,73d3c316,2f145e59,0,0.842,REC00071_REC00199,0.0,0.3368,KEEP_SEPARATE
REC00010,REC00431,1505862c,909d7d35,0,0.7107,REC00010_REC00431,0.0,0.2843,KEEP_SEPARATE
REC00178,REC00181,4268ac48,ba5fa866,0,0.5904,REC00178_REC00181,0.0,0.2362,KEEP_SEPARATE
REC00080,REC00454,09b4f7da,4766ebcf,0,0.7914,REC00080_REC00454,0.0,0.3166,KEEP_SEPARATE
REC00190,REC00502,3270c37b,234c0d9b,0,0.5719,REC00190_REC00502,0.0,0.2288,KEEP_SEPARATE
REC00079,REC00080,09b4f7da,09b4f7da,1,0.7854,REC00079_REC00080,0.9999995678136094,0.9142,LLM_REVIEW
REC00048,REC00260,147086bd,b1917b7f,0,0.8905,REC00048_REC00260,0.0,0.3562,KEEP_SEPARATE
REC00071,REC00501,73d3c316,f62a77f3,0,0.7821,REC00071_REC00501,0.0,0.3128,KEEP_SEPARATE
REC00178,REC00289,4268ac48,449b56bf,0,0.5022,REC00178_REC00289,0.0,0.2009,KEEP_SEPARATE
REC00221,REC00372,3ab28108,e501dc73,0,0.8903,REC00221_REC00372,0.0,0.3561,KEEP_SEPARATE
REC00361,REC00362,23198577,23198577,1,1.0,REC00361_REC00362,0.9999999959030196,1.0,AUTO_MERGE
REC00169,REC00206,3a87bc74,9d89a813,0,0.7979,REC00169_REC00206,0.0,0.3192,KEEP_SEPARATE
REC00185,REC00187,9a7c5a64,9a7c5a64,1,0.9867,REC00185_REC00187,0.9999761133654689,0.9947,AUTO_MERGE
REC00340,REC00464,a1809850,4f65f94d,0,0.802,REC00340_REC00464,0.0,0.3208,KEEP_SEPARATE
REC00056,REC00266,890a2409,2c1e48e2,0,0.5418,REC00056_REC00266,0.0,0.2167,KEEP_SEPARATE
REC00301,REC00302,711a10bd,2d05c7d2,0,0.807,REC00301_REC00302,0.0,0.3228,KEEP_SEPARATE
REC00444,REC00451,a20c8c3f,04cc7a2b,0,0.7496,REC00444_REC00451,0.0,0.2998,KEEP_SEPARATE
REC00119,REC00120,94aecf5f,94aecf5f,1,0.9867,REC00119_REC00120,0.9993190539568642,0.9943,AUTO_MERGE
REC00210,REC00486,2fef3194,b8039f1b,0,0.8061,REC00210_REC00486,0.0,0.3224,KEEP_SEPARATE
REC00343,REC00498,d1703276,a40a921a,0,0.7418,REC00343_REC00498,0.0,0.2967,KEEP_SEPARATE
REC00135,REC00136,862781a0,862781a0,1,0.9397,REC00135_REC00136,0.9997483924577089,0.9757,AUTO_MERGE
REC00236,REC00374,f693dac2,b21a78c0,0,0.9559,REC00236_REC00374,0.0,0.3824,KEEP_SEPARATE
REC00051,REC00142,9da901bf,e2acc578,0,0.7915,REC00051_REC00142,0.0,0.3166,KEEP_SEPARATE
REC00230,REC00272,7700fe54,497d833b,0,0.8658,REC00230_REC00272,0.0,0.3463,KEEP_SEPARATE
REC00239,REC00241,6faeeebe,6faeeebe,1,0.9889,REC00239_REC00241,0.9999992316688973,0.9956,AUTO_MERGE
REC00115,REC00389,f8c400df,c7921fb5,0,0.795,REC00115_REC00389,0.0,0.318,KEEP_SEPARATE
REC00197,REC00443,14a29624,c74d298c,0,0.8863,REC00197_REC00443,0.0,0.3545,KEEP_SEPARATE
REC00173,REC00175,3870904a,3870904a,1,0.9753,REC00173_REC00175,0.9999761133654689,0.9901,AUTO_MERGE
REC00182,REC00430,2bfd4d1b,201bddfd,0,0.8049,REC00182_REC00430,0.0,0.322,KEEP_SEPARATE
REC00081,REC00425,09b4f7da,bd503f5d,0,0.7768,REC00081_REC00425,0.0,0.3107,KEEP_SEPARATE
REC00018,REC00273,3f5b2c93,0d30aa3a,0,0.6898,REC00018_REC00273,0.0,0.2759,KEEP_SEPARATE
REC00109,REC00350,0c424b58,33156aa0,0,0.824,REC00109_REC00350,0.0,0.3296,KEEP_SEPARATE
REC00159,REC00160,526f8b59,526f8b59,1,0.9188,REC00159_REC00160,0.9997483924577089,0.9674,AUTO_MERGE
REC00222,REC00371,3ab28108,e501dc73,0,0.8816,REC00222_REC00371,0.0,0.3526,KEEP_SEPARATE
REC00176,REC00290,4268ac48,1fb0efd0,0,0.3521,REC00176_REC00290,0.0,0.1408,KEEP_SEPARATE
REC00244,REC00456,dad98f26,f9c6692f,0,0.776,REC00244_REC00456,0.0,0.3104,KEEP_SEPARATE
REC00201,REC00501,2f145e59,f62a77f3,0,0.7819,REC00201_REC00501,0.0,0.3128,KEEP_SEPARATE
REC00112,REC00258,0bb60a42,470debc5,0,0.5069,REC00112_REC00258,0.0,0.2028,KEEP_SEPARATE
REC00186,REC00187,9a7c5a64,9a7c5a64,1,0.9732,REC00186_REC00187,0.9997483924577089,0.9891,AUTO_MERGE
REC00067,REC00068,ea291da4,ea291da4,1,0.8132,REC00067_REC00068,0.9999998079171136,0.9253,LLM_REVIEW
REC00286,REC00288,eb033fe8,f0dc3415,0,0.7943,REC00286_REC00288,0.0,0.3177,KEEP_SEPARATE
REC00080,REC00113,09b4f7da,7267e194,0,0.7782,REC00080_REC00113,0.0,0.3113,KEEP_SEPARATE
REC00069,REC00070,045e1c8f,045e1c8f,1,0.8475,REC00069_REC00070,0.9999999959030196,0.939,LLM_REVIEW
REC00125,REC00343,04d2ce15,d1703276,0,0.8716,REC00125_REC00343,0.0,0.3486,KEEP_SEPARATE
REC00090,REC00472,fbcca6e5,69727934,0,0.748,REC00090_REC00472,0.0,0.2992,KEEP_SEPARATE
REC00098,REC00287,f86fd551,dcbf7c8b,0,0.6475,REC00098_REC00287,0.0,0.259,KEEP_SEPARATE
REC00028,REC00420,93f3392b,27c3070c,0,0.8496,REC00028_REC00420,0.0,0.3398,KEEP_SEPARATE
REC00029,REC00030,93f3392b,93f3392b,1,0.8637,REC00029_REC00030,0.9996539833713629,0.9453,LLM_REVIEW
REC00123,REC00124,aa918b5b,aa918b5b,1,0.9174,REC00123_REC00124,0.9993190539568642,0.9666,AUTO_MERGE
REC00017,REC00273,3f5b2c93,0d30aa3a,0,0.6765,REC00017_REC00273,0.0,0.2706,KEEP_SEPARATE
REC00338,REC00424,bcad6057,2cada1a0,0,0.7706,REC00338_REC00424,0.0,0.3082,KEEP_SEPARATE
REC00053,REC00055,481d439d,481d439d,1,0.8087,REC00053_REC00055,0.9999995678136094,0.9235,LLM_REVIEW
REC00195,REC00197,14a29624,14a29624,1,0.9418,REC00195_REC00197,0.9999992316688973,0.9767,AUTO_MERGE
REC00369,REC00407,8097a272,95a1dd09,0,0.828,REC00369_REC00407,0.0,0.3312,KEEP_SEPARATE
REC00151,REC00273,652786fd,0d30aa3a,0,0.6961,REC00151_REC00273,0.0,0.2784,KEEP_SEPARATE
REC00080,REC00081,09b4f7da,09b4f7da,1,0.7778,REC00080_REC00081,0.9999995678136094,0.9111,LLM_REVIEW
REC00167,REC00206,3a87bc74,9d89a813,0,0.8644,REC00167_REC00206,0.0,0.3458,KEEP_SEPARATE
REC00158,REC00266,526f8b59,2c1e48e2,0,0.7312,REC00158_REC00266,0.0,0.2925,KEEP_SEPARATE
REC00270,REC00413,0b826893,bef634c3,0,0.6823,REC00270_REC00413,0.0,0.2729,KEEP_SEPARATE
REC00094,REC00254,c633550d,0536a971,0,0.8329,REC00094_REC00254,0.0,0.3332,KEEP_SEPARATE
REC00051,REC00141,9da901bf,e2acc578,0,0.7325,REC00051_REC00141,0.0,0.293,KEEP_SEPARATE
REC00016,REC00272,3f5b2c93,497d833b,0,0.6192,REC00016_REC00272,0.0,0.2477,KEEP_SEPARATE
REC00086,REC00282,56254e57,e53b0158,0,0.723,REC00086_REC00282,0.0,0.2892,KEEP_SEPARATE
REC00176,REC00409,4268ac48,eb031af7,0,0.6766,REC00176_REC00409,0.0,0.2706,KEEP_SEPARATE
REC00057,REC00411,890a2409,f878be27,0,0.5395,REC00057_REC00411,0.0,0.2158,KEEP_SEPARATE
REC00030,REC00085,93f3392b,56254e57,0,0.6873,REC00030_REC00085,0.0,0.2749,KEEP_SEPARATE
REC00152,REC00154,b280c279,b280c279,1,0.9514,REC00152_REC00154,0.9999761133654689,0.9805,AUTO_MERGE
REC00072,REC00200,73d3c316,2f145e59,0,0.8137,REC00072_REC00200,0.0,0.3255,KEEP_SEPARATE
REC00204,REC00270,9d89a813,0b826893,0,0.7876,REC00204_REC00270,0.0,0.315,KEEP_SEPARATE
REC00191,REC00193,92a8c207,92a8c207,1,0.9927,REC00191_REC00193,0.9999992316688973,0.9971,AUTO_MERGE
REC00037,REC00084,9f3737b4,1976f586,0,0.5733,REC00037_REC00084,0.0,0.2293,KEEP_SEPARATE
REC00231,REC00234,3f6e7f67,3f6e7f67,1,0.971,REC00231_REC00234,0.9999992316688973,0.9884,AUTO_MERGE
REC00219,REC00220,3ab28108,3ab28108,1,0.9784,REC00219_REC00220,0.9999992316688973,0.9914,AUTO_MERGE
REC00056,REC00058,890a2409,890a2409,1,0.8905,REC00056_REC00058,0.9999995678136094,0.9562,AUTO_MERGE
REC00064,REC00065,427e77e7,427e77e7,1,0.8564,REC00064_REC00065,0.9999995678136094,0.9426,LLM_REVIEW
REC00104,REC00361,674ba110,23198577,0,0.8919,REC00104_REC00361,0.0,0.3568,KEEP_SEPARATE
REC00079,REC00113,09b4f7da,7267e194,0,0.7934,REC00079_REC00113,0.0,0.3174,KEEP_SEPARATE
REC00102,REC00358,6fd09bcc,c6e4d4b4,0,0.9569,REC00102_REC00358,0.0,0.3828,KEEP_SEPARATE
REC00144,REC00344,35dcb509,d1703276,0,0.8871,REC00144_REC00344,0.0,0.3548,KEEP_SEPARATE
REC00079,REC00114,09b4f7da,7267e194,0,0.7789,REC00079_REC00114,0.0,0.3116,KEEP_SEPARATE
REC00093,REC00351,c633550d,c6fd6583,0,0.9569,REC00093_REC00351,0.0,0.3828,KEEP_SEPARATE
REC00140,REC00142,e2acc578,e2acc578,1,0.9768,REC00140_REC00142,0.9999761133654689,0.9907,AUTO_MERGE
REC00113,REC00114,7267e194,7267e194,1,0.9775,REC00113_REC00114,0.9999854662612274,0.991,AUTO_MERGE
REC00056,REC00411,890a2409,f878be27,0,0.5944,REC00056_REC00411,0.0,0.2378,KEEP_SEPARATE
REC00079,REC00081,09b4f7da,09b4f7da,1,0.8482,REC00079_REC00081,0.9999995678136094,0.9393,LLM_REVIEW
REC00268,REC00269,0b826893,0b826893,1,0.9931,REC00268_REC00269,0.9999992316688973,0.9972,AUTO_MERGE
REC00018,REC00230,3f5b2c93,7700fe54,0,0.7161,REC00018_REC00230,0.0,0.2864,KEEP_SEPARATE
